	Energy 									 MAD 						 Covariance 						 IQR 					  Class
3.25516789049e+12					-5.60248736292e-11					9.18907704224					87131.1821859					F
2.56568157244e+12					-1.45519152284e-11					9.27281126868					92400.7987011					F
9.06587697789e+11					-6.54836185277e-12					6.35259203157					77349.2337716					F
1.86434458234e+12					-2.61934474111e-11					7.42157805191					94212.7432537					F
2.96156945776e+14					-2.79396772385e-10					4.55674281374					1299959.10346					F
3.1146189648e+14					-2.67755240202e-10					4.62643828333					1954487.59509					F
6.4007343665e+13					-3.49245965481e-11					4.58461420705					695815.130389					F
7.97569402838e+13					-1.10594555736e-10					3.88087677095					2084640.26541					F
1.13457682847e+13					-6.98491930962e-11					3.0827405719					929806.007294					F
5.13290757568e+13					-1.04773789644e-10					7.1233148019					731864.382067					F
1.16777840134e+13					-5.82076609135e-11					3.35076617067					1477450.95428					F
3.69657616284e+13					-4.65661287308e-11					6.2360701942					560788.864981					F
7.77327331488e+12					-1.60071067512e-11					7.75422457967					196139.444792					F
2.80315205e+12					-5.82076609135e-12					5.11700083835					306795.716311					F
3.24905136435e+12					1.60071067512e-11					7.12204328807					201747.138449					F
1.8137441785e+13					-1.7462298274e-11					10.1982055653					239684.663838					F
1.51022105249e+13					2.32830643654e-11					4.0492367497					1529767.90717					F
1.90649753832e+13					-2.91038304567e-12					3.29845931219					1027166.26397					F
1.38428395051e+13					2.32830643654e-11					3.34423892509					1894742.4394					F
2.6833071044e+13					-1.16415321827e-11					3.77448659641					1787281.69708					F
1.59812642471e+12					2.47382558882e-11					6.82020708873					137652.963437					F
5.29202769056e+12					3.34694050252e-11					12.7809789824					128167.116047					F
1.8626191571e+12					2.91038304567e-12					9.47513436838					127087.592616					F
2.43685026915e+12					6.54836185277e-12					12.4680256053					81023.6001458					F
2.70640809392e+12					2.03726813197e-11					5.34778561727					358242.070669					F
5.24109157064e+12					2.03726813197e-11					6.01632153642					436598.572966					F
1.52181073418e+12					1.16415321827e-11					3.35848075226					302955.076513					F
6.08264710816e+12					1.45519152284e-12					7.20945120772					234771.328997					F
4.91169113712e+13					8.14907252789e-11					3.71419176721					1140153.75758					F
1.35371832201e+14					-4.42378222942e-10					4.16121521667					2688061.28623					F
2.65716895763e+14					-5.82076609135e-11					11.5661813099					436964.307648					F
3.35868492411e+13					-2.91038304567e-11					3.78715859914					1191208.21756					F
1.80570390542e+16					-1.86264514923e-10					3.78991165672					16628965.2367					F
9.38196546885e+15					2.79396772385e-10					3.48961255698					20860675.5677					F
1.19828644798e+16					-2.88709998131e-09					3.54352048755					19096429.8709					F
2.8049580791e+16					-4.00468707085e-09					4.87744012497					13629443.837					F
1.54176926675e+14					-2.32830643654e-10					4.23493169659					1344228.55897					F
3.29802423768e+14					9.31322574615e-11					4.38301487432					3001897.37069					F
3.17317146347e+14					-5.00585883856e-10					9.28439999584					941645.639043					F
1.03075774935e+14					-4.07453626394e-11					3.97853752512					1315093.544					F
1.32945433568e+13					6.69388100505e-11					4.92684890288					473536.713596					F
8.77652450698e+12					-3.05590219796e-11					5.84149534165					324404.282032					F
3.20058124166e+13					5.52972778678e-11					6.24141836346					559267.352664					F
5.10836487009e+12					-3.05590219796e-11					4.34447034994					368494.043284					F
2.04520871692e+12					-8.73114913702e-12					3.50015522782					427438.380817					F
1.31303931813e+12					-1.81898940355e-11					3.82214070731					290859.732251					F
1.53115624052e+12					-4.07453626394e-11					3.83327584858					323743.995811					F
1.10306711214e+13					0.0					9.27608145298					278756.001147					F
1.8095998305e+11					9.45874489844e-12					3.84547416205					210214.802505					F
5.16819500977e+11					0.0					4.92534282326					149510.768617					F
1.8479656801e+12					1.09139364213e-11					9.74001156245					162063.195438					F
2.8596843438e+11					-5.45696821064e-12					4.48135252237					150084.521032					F
5.37508959172e+11					-1.38243194669e-11					3.75074251498					342194.473589					F
1.24345319921e+12					2.18278728426e-12					5.54683448168					218249.369944					F
3.75093288573e+11					-5.09317032993e-12					3.92517878734					252007.769069					F
6.8165410476e+12					1.89174897969e-11					10.4263215613					217512.261529					F
1.08845374986e+13					-5.52972778678e-11					10.7839574023					206484.31898					F
2.90661118631e+12					1.52795109898e-11					8.60051487789					247930.664865					F
5.4164806312e+12					1.45519152284e-11					9.55973806984					184267.818888					F
1.17777716901e+12					1.30967237055e-11					7.64934671513					177009.704524					F
1.07749568682e+13					-4.65661287308e-11					5.56364490305					422568.839434					F
3.06241235832e+12					-1.45519152284e-12					3.10273946291					731204.526577					F
8.25989192525e+12					6.2573235482e-11					6.39910430116					529225.125476					F
2.47128577781e+12					1.89174897969e-11					3.7375314888					325930.402661					F
1.22148845333e+12					-2.91038304567e-11					4.02492343377					701240.891026					F
5.63692099591e+11					-2.61934474111e-11					3.76743672783					471007.807554					F
6.66343701564e+11					0.0					3.7787486797					478917.271052					F
6.5264954154e+11					-6.54836185277e-12					3.28800563893					572591.152713					F
1.50837466856e+13					-2.91038304567e-12					4.48248308528					1728603.32292					F
6.16953900232e+13					1.7462298274e-11					8.76124753631					2039600.01678					F
5.63223168346e+12					6.40284270048e-11					3.08675446638					1611428.00535					F
5.02794000594e+12					-3.92901711166e-11					4.04340609877					1293869.0816					F
3.82769818698e+13					2.91038304567e-11					13.5891854556					343391.887163					F
2.03546674812e+12					3.1286617741e-11					6.55237152465					283509.726901					F
1.12602529691e+12					-3.63797880709e-12					5.91355339514					314821.500056					F
1.05949483567e+12					8.73114913702e-12					5.80974285621					265405.332657					F
1.59939991903e+12					0.0					3.61240093913					203574.298747					F
1.68222290303e+12					-2.61934474111e-11					4.57465892698					282323.026866					F
5.90393803793e+11					2.03726813197e-11					3.88792835341					130396.716614					F
9.79147778755e+11					-2.76486389339e-11					6.73950259127					165008.00984					F
1.17169558422e+14					2.44472175837e-10					3.83578415723					2820363.47968					F
2.36081560301e+14					2.67755240202e-10					4.39939889349					4905275.06193					F
3.69186906718e+14					-4.19095158577e-10					8.04544497932					1832382.80113					F
2.12323124996e+14					3.95812094212e-10					3.77605893237					3692058.4572					F
1.1559826461e+13					-9.31322574615e-11					3.8876960746					536371.855672					F
6.68551270089e+13					-5.82076609135e-11					7.41823790115					479228.546156					F
8.1849210719e+12					1.0768417269e-10					3.45622700514					1022092.71168					F
1.70755109532e+13					4.36557456851e-11					4.88695463504					513220.061785					F
5.24054234603e+13					-3.49245965481e-11					7.02195733764					1938019.59923					F
1.05991320359e+14					-1.7462298274e-11					9.88170832384					2658672.98437					F
5.70075514983e+12					4.80213202536e-11					4.01064632611					2052708.42826					F
5.16936000012e+12					3.78349795938e-11					4.35519634646					1728092.95013					F
9.41377486064e+12					8.73114913702e-12					3.28098884641					1368871.63649					F
3.3890101609e+13					2.91038304567e-11					4.56977572779					1248226.08259					F
5.47401028655e+13					-8.14907252789e-11					4.43043062706					71587.5595872					F
4.66217032818e+13					9.89530235529e-11					5.07627248823					1345043.30907					F
8.66738673023e+14					6.86850398779e-10					10.5358185601					1636710.3249					F
1.60028937435e+15					-6.053596735e-10					10.3721769196					1386828.8112					F
3.1878109173e+14					-1.16415321827e-11					9.0363249214					1558694.46949					F
1.85985487825e+13					1.7462298274e-11					3.78221359657					1602423.59415					F
62927745029.3					-1.25510268845e-11					3.24728283489					114806.217234					F
31061897120.7					1.45519152284e-12					3.30406008837					72318.4999265					F
94855665192.0					3.63797880709e-12					3.77864194609					49754.9787324					F
61016033493.9					2.91038304567e-12					3.5256829774					47373.5072721					F
1.00015790317e+13					9.02218744159e-11					4.3862680932					228267.409512					F
1.33963657557e+13					1.51339918375e-10					3.83663101597					272651.227201					F
1.18593047677e+13					1.16415321827e-11					4.85495444337					300574.142587					F
1.00212213392e+13					-3.49245965481e-11					5.46579864901					164384.734526					F
8.57876170519e+12					-2.18278728426e-11					7.22214109044					357166.823618					F
1.0652738151e+13					2.61934474111e-11					9.24756515108					289770.384576					F
5.719595491e+12					-3.34694050252e-11					5.7348626065					406889.960578					F
9.06305780997e+12					4.36557456851e-12					9.23303963007					312342.155852					F
9.42378405036e+13					-5.23868948221e-11					4.88621219984					807205.736087					F
1.29489091494e+14					-1.92085281014e-10					5.83064435103					974947.952866					F
2.02027518976e+14					-3.49245965481e-11					9.47516593208					205180.613059					F
3.08408791788e+13					-1.45519152284e-10					3.49351398729					1088116.13845					F
3.79766115704e+14					1.16415321827e-10					5.53111269026					1694857.11788					F
1.02668464029e+14					4.42378222942e-10					3.97239635112					1706117.09773					F
2.3321824598e+14					-4.19095158577e-10					4.11458547897					2080641.96846					F
1.01244560756e+15					-2.56113708019e-10					7.82654134472					1718430.72285					F
2.43610292876e+13					-4.07453626394e-11					3.73217370665					1700358.23263					F
3.78976049519e+13					-8.73114913702e-11					3.52152772392					1589429.52798					F
1.36334216273e+13					8.73114913702e-12					3.45680472932					2108771.79163					F
3.27594238437e+13					4.65661287308e-11					4.6673065448					1803730.91931					F
2.33756400153e+13					2.91038304567e-11					4.69871168822					846813.227866					F
1.74503393499e+13					2.61934474111e-11					4.64036252895					1060729.71768					F
2.19048216989e+12					1.60071067512e-11					3.5501965234					873303.059885					F
4.67533220409e+13					8.14907252789e-11					4.70896762538					757927.57521					F
8.29024402378e+12					-1.16415321827e-11					7.07068534205					555633.707473					F
6.73942801896e+12					-3.49245965481e-11					6.66951730652					402343.196109					F
4.19379173963e+12					1.45519152284e-12					5.97581972035					447099.547117					F
3.74686131818e+13					6.40284270048e-11					11.5617891107					408537.044887					F
2.06754439812e+11					2.54658516496e-12					2.84598069925					231326.54955					F
4.54451541497e+11					-4.36557456851e-12					2.9427459112					153836.121047					F
1.25713544133e+12					1.09139364213e-11					8.8727277609					153894.706918					F
1.85783235621e+11					3.27418092638e-12					3.54664335498					167498.623932					F
1.67975842728e+12					1.60071067512e-11					4.14727771216					940966.970121					F
9.23935623794e+11					-2.91038304567e-12					3.50468845279					650238.74692					F
1.02790459875e+12					1.45519152284e-12					3.77421059154					609749.665569					F
1.24532847589e+12					1.96450855583e-11					4.10328650702					815099.433698					F
2.28462636191e+12					-2.76486389339e-11					5.6722816108					506785.63537					F
1.18000780205e+12					2.98314262182e-11					3.98473517289					410505.511712					F
7.40086830568e+12					4.36557456851e-12					7.93712382966					221738.512759					F
3.98934946509e+12					2.32830643654e-11					6.94904434116					386434.595649					F
